SurfaceLongitude,SurfaceLatitude,BottomHoleLongitude,BottomHoleLatitude,Operator,CompletionDate,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT,HzDistanceToNearestOffsetAtDrill,HzDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetAtDrill,WellDepth,ReservoirThickness,OilInPlace,Porosity,ReservoirPressure,WaterSaturation,StructureDerivative,TotalOrganicCarbon,ClayVolume,CarbonateVolume,Maturity,TotalWellCost_USDMM,CumOil12Month,rowID,CumOil_Category
-101.744382,31.34710969,-101.7441004,31.34667179,PXD,12/6/2018,WOLFCAMP A,10022.0,2284.0,45.0,436.932,436.932,255.918,255.918,5799.884,,20622.997,0.059,3085.9705,0.437,0.014,3.0689,0.214,0.165,0.787,7.3388,288003.0,2053,High
-101.75325,32.28828078,-101.7531032,32.28838358,CRWNQST,10/2/2018,WOLFCAMP A,12202.0,1927.0,48.0,322.563,298.412,252.345,6.213,6065.992,,25746.278,0.06,3284.0361,0.347,0.01,3.0236,0.217,0.198,0.908,6.6817,330234.2813,1374,High
-101.7628743,31.53107677,-101.7532769,31.50168749,SM,11/17/2016,WOLFCAMP A,7861.0,1883.0,45.0,8.972,338.53,215.506,372.566,5420.787,,19325.179,0.062,2872.2375,0.328,0.009,2.8204,0.218,0.142,0.91,4.459,284280.1875,4782,High
-101.7565968,32.86661503,-101.7569198,32.86686536,CRWNQST,5/12/2018,DEAN,8155.0,1714.0,39.0,630.579,471.293,79.302,89.86,5347.857,,4386.638,0.056,2913.2144,0.878,,2.1497,0.208,0.112,0.901,4.6749,136189.8438,3034,Low
-101.9976384,31.57334417,-102.0061728,31.60154948,COP,1/13/2019,WOLFCAMP B,12950.0,2101.0,50.0,1184.17,1184.17,500.0,139.412,6947.354,167.932,10069.342,0.055,4206.6695,0.428,0.013,2.9449,0.191,0.207,0.951,7.6455,255395.1406,2576,High
-101.3908853,31.03420484,-101.3908,31.03414397,FANG,8/25/2017,WOLFCAMP B,9786.0,1584.0,40.0,328.476,328.476,0.276,311.597,6900.67,119.654,6516.955,0.045,4431.9367,0.462,0.007,2.6944,0.152,0.222,0.941,5.5028,282120.625,239,High
-101.6416835,31.80933951,-101.6417072,31.80933619,COP,1/30/2019,SPRABERRY MIDDLE,13160.0,1994.0,50.0,315.598,315.598,185.213,185.213,5227.792,,18573.642,0.055,1802.747,0.373,,2.1262,0.251,0.126,0.945,7.3068,211532.1563,3369,Medium
-101.4482619,33.25182037,-101.4486804,33.25182051,COP,9/11/2016,WOLFCAMP B,9498.0,2227.0,59.0,1073.335,865.382,31.919,11.678,6743.913,314.561,8898.248,0.037,3762.5416,0.457,0.018,1.7486,0.137,0.41,0.955,6.1926,230794.5156,5780,Medium
-102.1466829,31.5427876,-102.1467363,31.54280233,XOM,12/12/2017,WOLFCAMP B,10204.0,1422.0,52.0,2000.0,667.251,176.42,500.0,7049.648,387.327,19451.121,0.065,4571.2158,0.517,0.005,2.9005,0.16,0.302,0.947,5.6949,275271.0,2381,High
-101.531486,32.17006667,-101.5315659,32.16989118,COP,9/5/2015,WOLFCAMP B,10383.0,1677.0,41.0,2000.0,1020.815,8.625,500.0,6741.179,434.609,21257.39,0.058,3804.2365,0.467,0.005,3.4862,0.16,0.276,0.887,5.6353,157159.0,3431,Low
-101.7158775,31.76505944,-101.7158953,31.76507312,OVV,6/2/2018,SPRABERRY LOWER SHALE,10004.0,1935.0,45.0,280.53,280.53,167.849,167.849,6202.92,,19788.706,0.055,3277.2802,0.399,0.012,2.9742,0.22,0.145,0.979,5.2887,522868.4375,5802,High
-102.264453,32.01529781,-102.264453,32.01529781,INDEPENDENCE,2/17/2018,SPRABERRY LOWER SHALE,9761.0,,,304.91,300.467,153.421,147.563,6443.051,,22403.952,0.047,2992.7827,0.367,0.005,2.1172,0.195,0.21,0.939,7.1374,212575.6563,1640,Medium
-100.8400883,31.2166729,-100.8403517,31.21682064,PXD,2/3/2017,WOLFCAMP B,7546.0,1874.0,48.0,1120.749,1120.749,220.742,220.742,6149.651,485.813,16756.835,0.059,3494.0669,0.645,0.003,46.0842,0.195,0.3,0.924,5.3571,245565.8125,3668,Medium
-102.1334098,32.79906014,-102.1325062,32.79856542,CRWNQST,3/1/2019,WOLFCAMP A,8827.0,2007.0,52.0,750.348,694.161,41.926,74.884,5428.748,,12237.744,0.053,2602.8561,0.634,0.004,2.6481,0.206,0.159,0.902,5.1843,160555.0,3032,Low
-101.8880877,32.45808515,-101.8879996,32.45798452,PXD,5/8/2018,WOLFCAMP A,9980.0,2499.0,51.0,,,,,6474.2485,,14879.208,0.064,3531.9678,0.621,0.011,2.456,0.218,0.165,0.973,7.9473,258012.0,3949,High
-102.0446798,31.76103593,-102.0446088,31.76099472,CVX,6/15/2018,WOLFCAMP B,9082.0,1634.0,58.0,879.788,879.788,85.547,85.547,6969.809,152.832,4497.024,0.026,3639.2954,0.732,0.011,2.6221,0.152,0.329,0.902,4.9016,139826.3125,4276,Low
-102.3777179,32.17231913,-102.3777179,32.17231913,COP,7/21/2012,WOLFCAMP B,2103.0,,38.0,2000.0,2000.0,500.0,500.0,6462.173,440.899,14816.076,0.043,4252.8181,0.633,0.023,2.1654,0.135,0.4,0.907,2.0376,46459.1328,48,Low
-101.3861854,31.12395386,-101.386034,31.12392682,LPI,9/21/2016,WOLFCAMP A,13146.0,2349.0,71.0,798.667,798.667,31.327,31.327,5027.785,,14057.362,0.054,3230.8205,0.576,0.015,2.7705,0.205,0.272,0.885,5.1412,199795.0,4657,Low
-101.5542832,31.90849926,-101.5541621,31.90851931,SABLE,9/2/2015,WOLFCAMP B,10620.0,1905.0,40.0,,,,,4820.9404,578.601,14113.921,0.076,3126.3111,0.755,0.02,2.7602,0.254,0.147,0.925,7.1077,70462.0938,768,Low
-101.8831985,32.45276856,-101.8919686,32.48127524,PXD,1/25/2019,WOLFCAMP A,10337.0,1903.0,41.0,836.445,631.616,177.363,345.117,6020.899,,17887.747,0.053,3578.9859,0.409,0.009,2.6844,0.191,0.253,0.897,6.886,274158.7813,1496,High
-102.2496211,32.03964111,-102.2496221,32.03964292,COP,7/15/2016,SPRABERRY LOWER SHALE,10675.0,1829.0,40.0,623.978,343.265,174.569,166.505,6401.106,,16454.761,0.059,3301.0989,0.682,0.011,2.1735,0.214,0.203,0.865,5.8981,211893.2656,4395,Medium
-101.9637788,32.02484633,-101.9637573,32.02484063,CVX,6/15/2018,SPRABERRY LOWER SHALE,8850.0,2069.0,46.0,866.342,866.342,3.711,3.711,6332.625,,11703.831,0.053,3236.7061,0.717,0.012,2.1926,0.22,0.188,0.902,4.9902,367864.9063,4277,High
-101.2284878,32.29170372,-101.2284878,32.29170372,CRWNQST,12/14/2018,WOLFCAMP A,10027.0,1927.0,50.0,478.293,478.293,104.024,104.024,5555.246,,23738.527,0.063,2818.1273,0.425,0.014,2.8686,0.203,0.186,0.839,5.6415,217318.7656,5936,Medium
-102.2426783,32.09438347,-102.2426554,32.0943911,PXD,9/19/2014,WOLFCAMP A,7767.0,1148.0,24.0,465.612,489.337,325.544,381.04,5875.75,,28699.037,0.058,3202.6432,0.541,0.003,3.3856,0.19,0.263,0.78,4.1914,78943.0469,5209,Low
-101.9319803,32.04470607,-101.9320038,32.04474466,PXD,11/10/2017,WOLFCAMP B,8261.0,1542.0,42.0,6.864,630.331,155.986,147.378,6590.778,413.235,16422.969,0.077,4495.6174,0.608,0.009,2.7786,0.162,0.285,0.932,5.3691,44765.0,4129,Low
-102.2738093,32.84964863,-102.2739716,32.84953242,FANG,4/20/2017,WOLFCAMP B,10772.0,1450.0,44.0,392.367,392.367,18.811,18.811,7080.628,195.929,8820.158,0.059,4717.7046,0.576,0.01,3.3042,0.178,0.184,0.911,5.8535,330176.5625,571,High
-101.5010501,31.44261858,-101.5010501,31.44261858,QEP,10/22/2018,WOLFCAMP A,10136.0,1808.0,,458.301,458.301,155.697,155.697,6670.448,,9572.268,0.054,4311.427,0.575,0.012,3.1771,0.18,0.169,0.871,5.0857,211549.2344,2080,Medium
-101.6218819,32.67221149,-101.621656,32.67140717,PXD,6/21/2018,WOLFCAMP B,7472.0,2606.0,45.0,870.113,870.113,9.46,9.46,6500.441,361.854,7761.255,0.055,3510.6696,0.78,0.01,2.5459,0.177,0.321,0.937,6.2176,239730.0,2805,Medium
-101.424484,31.0773237,-101.4242416,31.07745361,SEQUITUR,3/19/2013,WOLFCAMP B,8360.0,1850.0,35.0,936.424,936.424,10.803,10.803,4035.576,577.778,13978.4525,0.071,2297.1263,0.716,0.004,2.9117,0.245,0.184,0.895,5.5713,28884.4043,5409,Low
-102.1724636,31.75679864,-102.1724636,31.75679864,BLACK SWAN,6/1/2018,WOLFCAMP B,4298.0,2065.0,68.0,164.109,164.109,500.0,173.001,6700.062,223.385,10247.698,0.066,3780.2545,0.709,0.014,2.9734,0.214,0.152,0.712,4.39,33117.9336,4259,Low
-101.3010812,31.27218358,-101.3010381,31.27197585,PXD,7/23/2018,WOLFCAMP A,10390.0,1913.0,35.0,323.241,323.241,175.391,175.391,6044.085,,12404.424,0.046,3488.1953,0.456,0.021,2.5018,0.182,0.285,0.923,6.8149,219623.7031,4617,Medium
-102.3053822,32.14646333,-102.3051772,32.14630248,COP,7/12/2019,WOLFCAMP B,10373.0,1860.0,40.0,651.699,651.699,0.232,0.232,6692.803,428.386,19848.309,0.054,4406.9778,0.486,0.004,3.0816,0.176,0.264,0.911,5.8434,295566.1563,54,High
-101.7163923,32.60428666,-101.7167943,32.60436406,PXD,8/8/2018,WOLFCAMP B,9942.0,2702.0,49.0,887.348,887.348,0.458,0.458,6744.358,448.2,17403.224,0.052,4541.3293,0.622,0.022,3.7276,0.143,0.333,0.945,8.2358,214461.0,453,Medium
-101.6655783,31.76728903,-101.6657029,31.76728842,COP,7/13/2018,SPRABERRY LOWER SHALE,10302.0,2029.0,49.0,639.421,486.531,311.232,338.09,6079.426,,21584.985,0.055,2910.2423,0.436,0.007,2.6275,0.241,0.116,0.943,5.9798,175782.0,5804,Low
-101.8109114,31.8510822,-101.8215775,31.88549127,PXD,8/15/2018,WOLFCAMP A,7322.0,2043.0,48.0,966.187,717.74,7.629,11.043,6382.691,,34684.166,0.059,3330.2176,0.198,0.025,2.9019,0.22,0.255,0.939,5.5007,155196.3125,1944,Low
-102.2502122,32.84780982,-102.2502301,32.8480412,OXY,5/10/2016,WOLFCAMP A,6760.0,,,2000.0,1275.218,8.666,500.0,5077.456,,19963.005,0.06,2925.5585,0.49,0.02,2.5229,0.186,0.262,0.815,4.5693,316866.2813,5685,High
-102.289598,31.99386112,-102.2893989,31.98050395,COP,12/17/2017,WOLFCAMP A,9836.0,1588.0,29.0,253.836,253.836,27.792,373.41,5485.475,,17491.232,0.07,3101.6717,0.622,0.009,2.7223,0.238,0.129,0.834,4.889,311587.625,528,High
-101.8571222,32.15658245,-101.8677934,32.18541512,CVX,8/27/2018,SPRABERRY LOWER SHALE,10236.0,,,888.632,888.632,7.068,7.068,6230.778,,22082.937,0.063,2755.204,0.456,0.003,2.4491,0.239,0.155,0.882,5.6084,280459.25,4046,High
-101.635783,32.49202073,-101.6297713,32.47198158,XOM,3/23/2016,WOLFCAMP B,8952.0,1121.0,40.0,468.91,310.861,173.784,164.048,6040.876,285.223,11510.986,0.061,4157.8009,0.691,0.016,2.89,0.177,0.231,0.845,4.4461,211962.6406,6086,Medium
-102.3070783,31.64453658,-102.306804,31.64427059,PXD,5/30/2016,WOLFCAMP B,9811.0,1417.0,40.0,850.223,387.386,255.546,1.73,6924.29,343.763,12183.602,0.051,3971.7603,0.532,0.002,2.7447,0.171,0.264,0.971,6.0006,252848.2031,4909,High
-101.7938103,31.73197538,-101.7938103,31.73197538,FANG,7/6/2014,WOLFCAMP B,5122.0,1057.0,43.0,420.878,381.394,270.313,278.293,6955.95,176.467,10198.508,0.048,3866.2137,0.485,0.007,2.6757,0.174,0.205,0.76,3.1405,50181.23,4500,Low
-102.0349813,32.14247593,-102.0352329,32.14219894,PXD,12/5/2014,WOLFCAMP D,9008.0,678.0,21.0,2000.0,2000.0,500.0,500.0,6096.886,,10007.964,0.074,3229.3202,0.802,,2.43,0.292,0.149,0.905,3.9813,39099.1055,3789,Low
-102.1305762,31.86342551,-102.1306239,31.86353522,APA,3/10/2015,WOLFCAMP B,7658.0,2325.0,52.0,1110.744,389.912,331.299,10.995,4023.343,587.411,22401.209,0.074,2539.0619,0.614,0.024,3.3509,0.209,0.209,0.903,4.5953,79485.8047,4126,Low
-102.0980766,31.71487701,-102.0995109,31.71951581,COP,5/24/2015,SPRABERRY LOWER SHALE,7534.0,1228.0,34.0,26.811,26.811,2.841,2.841,6258.113,,32206.688,0.062,3045.2949,0.386,0.01,2.7044,0.225,0.147,0.889,3.8538,116285.0,4417,Low
-101.6599954,33.03635397,-101.6596158,33.03611422,XOM,6/21/2016,SPRABERRY LOWER SHALE,4395.0,1370.0,58.0,2000.0,2000.0,500.0,500.0,6294.472,,20783.176,0.055,2979.0633,0.507,0.007,2.7304,0.207,0.126,0.903,3.1564,91543.9844,3758,Low
-102.1000877,32.34645345,-102.0998746,32.34667761,PXD,1/19/2015,WOLFCAMP B,7208.0,928.0,24.0,488.922,442.469,40.334,43.948,4733.193,545.259,16929.845,0.06,3403.2397,0.647,0.015,3.233,0.194,0.242,0.936,3.4562,18478.6426,3812,Low
-101.6008785,32.13680032,-101.6008785,32.13680032,OVV,2/27/2019,WOLFCAMP B,9188.0,2032.0,48.0,8.302,267.211,290.371,293.059,6816.802,419.014,19231.797,0.034,4406.608,0.248,0.012,1.8819,0.126,0.464,0.959,5.1855,237599.9688,1012,Medium
-101.3536864,32.52537638,-101.3529982,32.52529918,COP,10/24/2017,WOLFCAMP A,9552.0,1911.0,39.0,849.195,241.352,123.269,123.269,6573.266,,22900.836,0.069,3976.4382,0.412,0.006,2.5818,0.214,0.166,0.968,5.5157,195081.0156,2778,Low
-102.1385056,32.90490164,-102.1384773,32.90494416,XOM,8/28/2018,WOLFCAMP A,10204.0,,,307.849,307.849,16.374,183.3,6049.245,,14830.806,0.055,3191.637,0.442,0.022,3.0491,0.19,0.226,0.912,5.8859,532528.625,3021,High
-101.9646855,32.34991343,-101.9646855,32.34991343,PXD,12/27/2018,WOLFCAMP B,10037.0,2258.0,40.0,754.8,754.8,8.164,8.164,6528.03,276.541,10615.784,0.058,4115.8203,0.602,0.007,2.8581,0.173,0.234,0.939,7.3608,332834.0,1289,High
-101.7460339,30.82760965,-101.7460339,30.82760965,SABLE,6/27/2016,WOLFCAMP B,10241.0,1856.0,24.0,667.525,1035.923,29.408,2.676,4381.401,560.064,24895.709,0.072,2816.0455,0.573,0.023,3.5583,0.213,0.218,0.955,6.4275,107728.0,247,Low
-101.2347845,31.08430419,-101.2322517,31.05953083,APA,6/25/2019,WOLFCAMP D,7049.0,1619.0,53.0,2000.0,2000.0,500.0,500.0,7591.624,,18048.596,0.074,4630.1292,0.644,,2.1691,0.269,0.211,0.847,4.218,297107.4375,1197,High
-101.5242839,32.21627913,-101.5250323,32.21600879,PXD,4/12/2014,WOLFCAMP B,9062.0,1130.0,13.0,726.8,548.062,5.972,10.206,6626.044,412.219,24150.349,0.054,4513.6559,0.358,0.01,2.7491,0.143,0.326,0.923,4.658,99936.9453,5990,Low
-101.5096004,33.27000569,-101.5095265,33.26999446,SM,10/10/2018,WOLFCAMP B,14978.0,1867.0,54.0,658.225,658.225,127.341,127.341,4693.456,414.028,15185.424,0.038,3220.0851,0.383,0.019,2.4718,0.178,0.264,0.805,7.7028,259094.0,5762,High
-102.2245825,31.96731431,-102.2205772,31.95127306,OVV,3/15/2015,WOLFCAMP B,8093.0,,,2000.0,2000.0,500.0,500.0,7043.164,179.002,6193.07,0.064,4156.6894,0.721,0.006,3.1874,0.183,0.161,0.917,4.3325,115545.0,1858,Low
-101.9301295,31.37004682,-101.921234,31.34147962,PXD,5/18/2017,SPRABERRY LOWER SHALE,9607.0,1769.0,48.0,877.551,877.551,2.773,2.773,6289.459,,28266.848,0.056,3043.5978,0.378,0.018,2.7291,0.22,0.16,0.971,6.4812,159366.2344,2567,Low
-101.880986,32.2295749,-101.8811104,32.22965425,PXD,10/26/2016,WOLFCAMP A,8916.0,1295.0,44.0,400.564,400.564,258.918,258.918,6396.534,,23143.212,0.06,3660.5708,0.317,0.007,2.7748,0.207,0.207,0.965,5.3708,73500.0,3885,Low
-101.643851,32.29491408,-101.6546726,32.32376468,XOM,1/9/2018,WOLFCAMP B,10558.0,1318.0,52.0,660.712,372.381,123.468,0.94,5958.002,328.439,7128.164,0.058,3928.1782,0.802,0.015,2.9356,0.163,0.263,0.832,5.5062,214473.9844,6090,Medium
-101.5354894,32.59127759,-101.5358157,32.59221153,COP,4/13/2019,SPRABERRY LOWER,9840.0,1900.0,41.0,352.245,352.245,221.962,221.962,5665.827,,23856.559,0.059,2208.6976,0.313,,2.4161,0.211,0.1,0.961,5.5111,238003.875,2743,Medium
-102.4448032,32.60112673,-102.4450561,32.60136602,COP,10/30/2015,WOLFCAMP A,9830.0,1331.0,41.0,472.856,491.624,227.763,207.788,5958.322,,16632.999,0.052,3780.5349,0.458,0.011,2.5072,0.188,0.317,0.794,4.8263,248160.3594,537,High
-102.3200562,32.41451207,-102.3089981,32.38569557,COP,5/20/2017,SPRABERRY LOWER SHALE,9463.0,2237.0,66.0,675.315,663.949,37.907,7.957,6156.808,,30146.145,0.058,3123.6656,0.394,0.008,2.6541,0.24,0.136,0.965,6.1985,322368.0,2730,High
-101.75325,32.28828078,-101.7531032,32.28838358,CRWNQST,10/2/2018,WOLFCAMP A,12202.0,1927.0,48.0,322.563,298.412,252.345,6.213,6065.992,,25746.278,0.06,3284.0361,0.347,0.01,3.0236,0.217,0.198,0.908,6.6817,330234.2813,1374,High
-101.5278843,32.3241769,-101.5280196,32.32407977,PXD,4/30/2018,WOLFCAMP B,12722.0,2555.0,57.0,751.697,954.38,500.0,13.4,6778.884,428.16,16631.205,0.05,4605.0158,0.475,0.014,2.8689,0.147,0.293,0.929,10.1464,237366.1719,6006,Medium
-101.8336758,32.37509505,-101.823975,32.34631535,CVX,6/15/2018,WOLFCAMP B,9896.0,1667.0,62.0,1038.833,994.741,13.74,24.571,6735.775,267.768,9281.595,0.035,4208.043,0.501,0.016,2.1648,0.152,0.379,0.95,5.2751,317648.0625,1480,High
-101.694281,31.38470061,-101.6944989,31.3847728,PXD,7/13/2018,WOLFCAMP A,9872.0,2862.0,54.0,989.73,989.73,1.199,1.199,5820.098,,18714.687,0.05,3546.3515,0.42,0.023,2.5377,0.171,0.302,0.772,8.3278,260080.0,2050,High
-102.3383136,32.9230417,-102.3382847,32.92304013,HUNT,4/1/2019,SPRABERRY LOWER SHALE,7648.0,1544.0,50.0,599.295,547.717,500.0,115.522,5281.193,,22428.321,0.06,2566.0725,0.571,0.009,2.3031,0.23,0.161,0.85,4.772,96411.4141,562,Low
-101.4343931,33.02372623,-101.4337727,33.02410295,COP,5/22/2018,SPRABERRY LOWER SHALE,10399.0,2005.0,48.0,837.768,837.768,2.162,2.162,6149.3,,28382.425,0.06,3089.7199,0.36,0.008,2.9042,0.236,0.136,0.948,6.0856,217101.2969,3264,Medium
-102.0898831,31.6666655,-102.089736,31.66681538,OVV,11/19/2017,SPRABERRY LOWER SHALE,9023.0,1969.0,,248.638,248.638,234.95,234.95,6509.106,,20595.592,0.058,2766.022,0.536,0.007,2.9303,0.214,0.138,0.932,5.006,231054.9688,1821,Medium
-101.8217032,31.51336561,-101.8217032,31.51336561,COP,10/13/2017,SPRABERRY LOWER SHALE,11687.0,2206.0,56.0,626.86,677.993,51.772,4.28,6535.552,,18642.058,0.051,3416.7158,0.44,0.011,2.3376,0.213,0.18,0.918,7.2307,212064.3125,2584,Medium
-101.6746912,32.62471475,-101.6747807,32.62471164,PXD,8/27/2018,WOLFCAMP A,8522.0,2875.0,45.0,522.31,354.447,173.831,339.334,6082.515,,21168.645,0.054,3710.4189,0.319,0.018,2.7322,0.192,0.308,0.916,7.2119,210936.0,2802,Medium
-101.6702937,31.64297417,-101.6811862,31.66894826,CPE,11/17/2016,SPRABERRY LOWER SHALE,10061.0,1908.0,56.0,679.375,679.375,4.478,4.478,6400.736,,26486.386,0.053,3061.6091,0.341,0.007,3.0902,0.196,0.133,0.742,5.1746,211824.56,2231,Medium
-101.1823811,30.72615657,-101.1825801,30.72612411,XOM,5/13/2018,WOLFCAMP A,10310.0,1438.0,50.0,234.096,234.096,197.06,197.06,6259.642,,28025.346,0.053,3377.9875,0.321,0.008,2.5725,0.18,0.307,0.901,5.5934,71587.8438,2927,Low
-102.2092517,32.09588039,-102.2092517,32.09588039,XOM,6/13/2018,WOLFCAMP B,7508.0,1408.0,52.0,18.862,18.862,176.33,176.33,6581.111,404.124,9598.368,0.074,4173.0659,0.787,0.013,2.8041,0.179,0.246,0.898,4.4704,82083.4531,1386,Low
-101.7563918,32.66758571,-101.7559709,32.66783544,CVX,2/21/2018,WOLFCAMP B,10282.0,1720.0,64.0,438.159,438.159,296.727,296.727,6961.904,316.688,10083.292,0.055,4528.8425,0.677,0.009,2.8959,0.17,0.233,0.962,5.5666,219116.2656,389,Medium
-101.254491,32.70842523,-101.2539843,32.7086232,PXD,4/13/2019,WOLFCAMP B,9872.0,1935.0,44.0,,,,,6279.4116,328.006,,0.073,,,0.014,,0.158,0.261,0.932,6.8046,285196.2813,2780,High
-102.2374044,32.25340051,-102.2271488,32.22245775,COP,5/19/2017,SPRABERRY LOWER SHALE,9367.0,2222.0,65.0,648.662,648.662,7.957,7.957,6148.851,,28596.041,0.057,3065.5483,0.412,0.008,2.6439,0.238,0.141,0.965,6.1175,258691.0,2732,High
-101.9252827,31.8506662,-101.9192024,31.82567542,COP,9/2/2018,SPRABERRY LOWER SHALE,9951.0,1938.0,28.0,979.205,979.205,57.555,57.555,6196.743,,29191.125,0.064,2886.1144,0.466,0.006,2.4265,0.252,0.138,0.828,5.4763,284385.0625,4385,High
-102.2374044,32.25340051,-102.2271488,32.22245775,COP,5/19/2017,SPRABERRY LOWER SHALE,9367.0,2222.0,65.0,648.662,648.662,7.957,7.957,6148.851,,28596.041,0.057,3065.5483,0.412,0.008,2.6439,0.238,0.141,0.965,6.1175,258691.0,2732,High
-102.0033841,31.53525669,-102.0017286,31.53066938,PXD,12/28/2013,SPRABERRY LOWER SHALE,4982.0,1340.0,28.0,775.382,775.382,70.932,244.003,6249.408,,26530.769,0.053,2899.5061,0.4,0.015,2.4067,0.214,0.15,0.966,3.3218,55198.5039,2550,Low
-101.5592801,31.95331937,-101.5592516,31.95331134,COP,1/27/2019,SPRABERRY MIDDLE,13133.0,1997.0,50.0,328.047,328.047,185.213,185.213,5042.579,,15629.071,0.051,1985.4313,0.477,,3.4007,0.197,0.161,0.945,7.2636,221388.7031,3367,Medium
-101.4159132,31.22863839,-101.4159132,31.22863839,XOM,4/23/2016,SPRABERRY LOWER SHALE,7704.0,1329.0,47.0,2000.0,781.795,40.539,500.0,6149.922,,27129.855,0.064,2921.724,0.485,0.008,2.647,0.237,0.131,0.973,4.3384,277176.0,2092,High
-101.4004807,31.52318085,-101.4004187,31.5230376,LPI,10/13/2013,WOLFCAMP B,6053.0,1102.0,32.0,40.186,466.836,258.982,355.7,5245.981,409.411,11482.318,0.065,2650.5323,0.776,0.013,2.7211,0.203,0.215,0.895,2.8224,55386.0469,4714,Low
-101.7482708,31.79068358,-101.7381428,31.7616363,CRWNQST,7/22/2018,WOLFCAMP B,10232.0,1920.0,47.0,307.473,307.473,232.58,232.58,6206.342,397.168,9241.932,0.068,3400.3565,0.75,0.008,2.7591,0.18,0.259,0.805,5.7858,151415.9531,811,Low
-101.6222831,31.67856994,-101.6223487,31.67854373,CPE,3/14/2017,WOLFCAMP A,9725.0,2022.0,56.0,2000.0,724.39,12.046,500.0,5430.191,,10378.3425,0.074,2287.3307,0.616,0.013,3.2762,0.21,0.113,0.735,5.0139,335086.45,704,High
-101.2909783,31.70239039,-101.2909278,31.70244791,COP,7/28/2018,SPRABERRY LOWER SHALE,10402.0,1998.0,47.0,17.509,17.509,108.916,108.916,5966.421,,9879.348,0.049,2188.8446,0.705,0.007,1.8518,0.236,0.091,0.943,6.0475,163244.0,5807,Low
-101.464926,31.15336436,-101.4643384,31.18334682,CPE,12/16/2015,SPRABERRY LOWER SHALE,8432.0,1873.0,53.0,1122.156,788.295,37.029,23.44,6399.957,,29485.23,0.057,2857.7396,0.338,0.018,2.7049,0.216,0.144,0.75,4.4588,212762.04,2238,Medium
-101.7737869,32.55867333,-101.7739155,32.55866746,OVV,8/9/2017,WOLFCAMP A,9626.0,2089.0,40.0,605.109,845.598,16.829,3.291,4901.63,,27937.847,0.057,2667.478,0.197,0.018,2.5478,0.197,0.204,0.883,5.0237,218583.5938,3014,Medium
-101.5582796,32.18503604,-101.5580007,32.18470696,APA,6/16/2017,WOLFCAMP B,5090.0,1648.0,51.0,301.521,301.521,229.389,229.389,6808.382,456.661,12272.573,0.051,3944.119,0.681,0.01,2.4768,0.15,0.325,0.938,3.3227,63126.2539,838,Low
-101.5271556,31.72078689,-101.5361401,31.74782916,PXD,9/26/2018,WOLFCAMP B,10037.0,2287.0,40.0,884.051,884.051,9.071,9.071,6705.001,214.279,7251.598,0.077,4235.2577,0.773,0.012,2.9447,0.199,0.171,0.916,7.4534,227804.0,5883,Medium
-101.5768795,32.19542761,-101.5768286,32.19561862,PXD,6/12/2017,WOLFCAMP B,10207.0,1665.0,55.0,1107.077,962.144,8.877,16.322,6599.346,348.561,13486.528,0.077,4000.6353,0.71,0.015,2.6994,0.179,0.257,0.88,6.8413,217746.0,3473,Medium
-102.3310796,31.66635542,-102.3310373,31.66632719,FANG,6/22/2017,SPRABERRY LOWER SHALE,7401.0,1596.0,42.0,300.27,300.27,275.202,275.202,5208.296,,23635.887,0.059,2361.3443,0.457,0.013,2.2675,0.228,0.146,0.819,4.1797,417754.5,5671,High
-101.8121801,31.87014801,-101.8121569,31.87014852,OVV,11/2/2017,SPRABERRY LOWER SHALE,8002.0,2197.0,49.0,259.408,259.408,219.784,219.784,6565.028,,27222.113,0.06,2673.3345,0.418,0.007,3.0547,0.225,0.12,0.902,4.7963,217390.9375,1862,Medium
-101.7392941,32.8291041,-101.7388688,32.82933894,PXD,6/24/2016,WOLFCAMP B,9902.0,1707.0,53.0,791.788,819.678,50.735,99.085,6592.377,476.773,32672.419,0.064,4403.5783,0.391,0.015,12.7237,0.184,0.278,0.943,6.6992,236788.0,423,Medium
-102.3847138,33.00631501,-102.3847414,33.00633332,CVX,12/31/2017,SPRABERRY LOWER SHALE,7219.0,2071.0,47.0,940.175,940.175,4.702,4.702,6241.747,,28061.741,0.055,2846.469,0.399,0.006,2.541,0.234,0.162,0.966,4.2841,245639.4375,4869,Medium
-101.6413907,30.85217623,-101.6413907,30.85217623,FANG,3/2/2018,WOLFCAMP B,10099.0,,49.0,994.335,1164.249,159.017,311.873,6900.946,115.148,17958.589,0.052,4531.8278,0.399,0.007,2.7883,0.171,0.204,0.943,6.1604,264605.5313,241,High
-102.3013909,32.41556685,-102.3016778,32.41590465,FANG,5/23/2018,WOLFCAMP A,7800.0,2014.0,65.0,653.268,653.268,5.368,5.368,6835.854,,16746.569,0.042,4183.1475,0.239,0.004,2.1664,0.162,0.379,0.822,5.4131,219539.5938,5157,Medium
-102.0250994,32.58408075,-102.0246518,32.58422599,DISCOVERY,1/30/2018,WOLFCAMP A,9371.0,1881.0,44.0,602.794,602.794,148.96,148.96,4358.673,,21506.902,0.058,2713.8087,0.448,0.018,2.8421,0.21,0.267,0.773,5.1979,57041.918,3077,Low
